,GIS_ID_post,ADDRESS,num_condo_units,PID_prior,CM_ID_prior,ST_NUM_prior,ST_NAME_prior,UNIT_NUM_prior,ZIPCODE_prior,PTYPE_prior,LU_prior,LAND_VALUE_prior,BLDG_VALUE_prior,TOTAL_VALUE_prior,GROSS_TAX_prior,LAND_SF_prior,YR_BUILT_prior,YR_REMODEL_prior,GROSS_AREA_prior,LIVING_AREA_prior,NUM_FLOORS_prior,STRUCTURE_CLASS_prior,TT_RMS_prior,BED_RMS_prior,FULL_BTH_prior,HALF_BTH_prior,HEAT_TYP_prior,S_NUM_BLDG_prior,RES_UNITS_prior,COM_UNITS_prior,RC_UNITS_prior,PID_post,CM_ID_post,ST_NUM_post,ST_NAME_post,UNIT_NUM_post,ZIPCODE_post,PTYPE_post,LU_post,LAND_VALUE_post,BLDG_VALUE_post,TOTAL_VALUE_post,GROSS_TAX_post,LAND_SF_post,YR_BUILT_post,YR_REMODEL_post,GROSS_AREA_post,LIVING_AREA_post,NUM_FLOORS_post,STRUCTURE_CLASS_post,TT_RMS_post,BED_RMS_post,FULL_BTH_post,HALF_BTH_post,HEAT_TYP_post,R_EXT_CND_post,R_OVRALL_CND_post,R_INT_CND_post,S_NUM_BLDG_post,RES_UNITS_post,COM_UNITS_post,RC_UNITS_post,S_EXT_CND_post,prior_year,post_year,GIS_ID_prior,R_EXT_CND_prior,R_OVRALL_CND_prior,R_INT_CND_prior,S_EXT_CND_prior,CITY_post,BLDG_SEQ_post,NUM_BLDGS_post,LUC_post,LU_DESC_post,BLDG_TYPE_post,RES_FLOOR_post,CD_FLOOR_post,INT_COND_post,EXT_COND_post,OVERALL_COND_post,HLF_BTH_post,BDRM_COND_post,HEAT_TYPE_post,NUM_PARKING_post,CITY_prior,BLDG_SEQ_prior,NUM_BLDGS_prior,LUC_prior,LU_DESC_prior,BLDG_TYPE_prior,RES_FLOOR_prior,CD_FLOOR_prior,INT_COND_prior,EXT_COND_prior,OVERALL_COND_prior,HLF_BTH_prior,BDRM_COND_prior,HEAT_TYPE_prior,NUM_PARKING_prior,OBJECTID,LOC_ID,POLY_TYPE,MAP_NO,SOURCE,PLAN_ID,LAST_EDIT,BND_CHK,NO_MATCH,TOWN_ID,Shape_STArea__,Shape_STLength__,ShapeSTArea,ShapeSTLength
2137,1806093000_,32 HAUTEVALE ST,3,1806093000_,,32,HAUTEVALE ST,,02131_,104.0,R2,119200,138900,258100,283910.0,7861.0,1925.0,2012.0,2968.0,1908.0,2.0,R,10.0,4.0,2.0,0.0,W,,,,,1806093000_,1806093000_,32,HAUTEVALE ST,,02131_,995.0,CM,0,0,0,0.0,7861.0,1925.0,2012.0,0.0,0.0,2.0,R,10.0,4.0,2.0,0.0,W,A,A,F,,2.0,0.0,0.0,A,2016,2017,1806093000_,A,A,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2138,1808133000_,27 HILTON ST,3,1808133000_,,27,HILTON ST,,02136_,104.0,R2,117100,178700,295800,3582.0,7489.0,1900.0,0.0,3987.0,2514.0,2.0,R,10.0,4.0,2.0,0.0,W,,,,,1808133000_,1808133000_,27,HILTON ST,,02136_,995.0,CM,0,0,0,0.0,7489.0,1900.0,2014.0,0.0,0.0,3.0,R,,,,,,,,,,2.0,0.0,0.0,A,2015,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2139,1808175000_,1037 1045 RIVER ST,2,1808175000_,,1037 1045,RIVER ST,,02136_,113.0,A,1474400,2165100,3639500,44074.0,49604.0,1970.0,1980.0,29120.0,29120.0,4.0,C,,,,,,,,,,1808175000_,,1037 1045,RIVER ST,,02136_,113.0,A,1640700,2407300,4048000,4452800.0,49604.0,1970.0,1980.0,29120.0,29120.0,4.0,C,,,,,,,,,,,,,,2015,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2140,1808518100_,516 518 POPLAR ST,2,1808518100_,,516 518,POPLAR ST,,02131_,104.0,R2,148400,396400,544800,599280.0,5445.0,1926.0,0.0,5928.0,3422.0,2.0,R,14.0,5.0,2.0,0.0,W,,,,,1808518102_,1808518100_,516 518,POPLAR ST,1,02131_,102.0,CD,0,251800,251800,266656.0,2153.0,2015.0,,2153.0,2153.0,2.0,,,,,,,,,,,,,,,2016,2017,1808518100_,A,A,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2141,1809100000_,1201 HYDE PARK AV,2,1809100000_,,1201,HYDE PARK AV,,02136_,353.0,C,148800,196200,345000,924945.0,6262.0,1940.0,1962.0,8536.0,3260.0,1.0,C,,,,,,,,,,1809100000_,,1201,HYDE PARK AV,,02136_,970.0,E,161200,480300,641500,0.0,6262.0,1940.0,2008.0,5016.0,3000.0,1.0,C,,,,,,,,,,,,,,2016,2017,1809100000_,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2142,1809101000_,1205 HYDE PARK AV,2,1809101000_,,1205,HYDE PARK AV,,02136_,353.0,C,315000,586500,901500,2416922.0,8383.0,1899.0,1960.0,19020.0,13220.0,2.5,D,,,,,,,,,,1809101000_,,1205,HYDE PARK AV,,02136_,970.0,E,339900,695800,1035700,0.0,8383.0,1899.0,2007.0,14184.0,8202.0,2.5,D,,,,,,,,,,,,,,2016,2017,1809101000_,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2143,1809353010_,1436 - 144 HYDE PARK AV,5,1809353010_,1809353010_,1436 - 144,HYDE PARK AV,,02136_,995.0,CM,0,0,0,0.0,19525.0,2002.0,,0.0,0.0,3.0,,,,,,,,2.0,0.0,0.0,1809353010_,1809353010_,1436 - 144,HYDE PARK AV,,02136_,995.0,CM,0,0,0,0.0,19525.0,2002.0,,0.0,0.0,3.0,,,,,,,,,,,2.0,0.0,0.0,G,2015,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2144,1809357010_,23 -35 GRANTLEY ST,2,1809357010_,1809357010_,23 -35,GRANTLEY ST,,02136_,995.0,CM,0,0,0,0.0,19000.0,2002.0,,0.0,0.0,3.0,,,,,,,,8.0,0.0,0.0,1809357010_,1809357010_,23 -35,GRANTLEY ST,,02136_,995.0,CM,0,0,0,0.0,19000.0,2002.0,,0.0,0.0,3.0,,,,,,,,,,,8.0,0.0,0.0,G,2015,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2145,1809798000_,15 31 RILEY RD,2,1809798000_,,15 31,RILEY RD,,02136_,113.0,A,1831805,5303024,7134829,86402.0,55420.0,1960.0,1980.0,28832.0,28832.0,4.0,C,,,,,,,,,,1809798000_,,15 31,RILEY RD,,02136_,113.0,A,3484620,4448446,7933066,8726373.0,55420.0,1960.0,1980.0,28832.0,28832.0,4.0,C,,,,,,,,,,,,,,2015,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2146,1810558000_,19 WILLIAMS AV,3,1810558000_,1810558000_,19,WILLIAMS AV,,02136_,995.0,CM,0,0,0,0.0,11615.0,1890.0,2007.0,0.0,0.0,2.0,R,,,,,,,2.0,0.0,0.0,1810558000_,1810558000_,19,WILLIAMS AV,,02136_,995.0,CM,0,0,0,0.0,11615.0,1890.0,2007.0,0.0,0.0,2.0,R,,,,,,,,,,2.0,0.0,0.0,A,2015,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2147,1811542010_,32 BUSINESS ST,3,1811542010_,,32,BUSINESS ST,,02136_,104.0,R2,125700,257000,382700,4634.0,8114.0,1997.0,0.0,3829.0,2430.0,2.0,R,12.0,4.0,2.0,0.0,E,,,,,1811542010_,1811542010_,32,BUSINESS ST,,02136_,995.0,CM,0,0,0,0.0,8114.0,1997.0,0.0,0.0,0.0,2.0,R,,,,,,,,,,2.0,0.0,0.0,A,2015,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2148,1811774000_,1399 RIVER ST,8,1811774000_,,1399,RIVER ST,,02136_,105.0,R3,196600,408600,605200,665720.0,11430.0,1870.0,2008.0,6860.0,4453.0,2.5,R,15.0,6.0,3.0,1.0,W,,,,,1811774000_,1811774000_,1399,RIVER ST,,02136_,995.0,CM,0,0,0,0.0,11430.0,1870.0,2008.0,0.0,0.0,2.5,R,15.0,6.0,3.0,1.0,W,A,A,G,,3.0,0.0,0.0,A,2016,2017,1811774000_,A,A,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2149,1811784000_,140 CHILD ST,3,1811784000_,,140,CHILD ST,,02136_,104.0,R2,107700,314700,422400,464640.0,4092.0,1900.0,,3896.0,2195.0,2.0,R,8.0,4.0,3.0,0.0,W,,,,,1811784000_,1811784000_,140,CHILD ST,,02136_,995.0,CM,0,0,0,0.0,4092.0,1900.0,2015.0,0.0,0.0,2.0,R,8.0,4.0,3.0,0.0,W,A,A,A,,2.0,0.0,0.0,A,2016,2017,1811784000_,A,A,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2150,1811912000_,27 29 ROXANA ST,2,1811912000_,,27 29,ROXANA ST,,02136_,104.0,R2,95300,278900,374200,4531.0,3328.0,1930.0,2012.0,4058.0,2544.0,2.0,R,13.0,5.0,2.0,0.0,F,,,,,1811912000_,1811912000_,27 29,ROXANA ST,,02136_,995.0,CM,0,0,0,0.0,3328.0,1930.0,2013.0,0.0,0.0,2.0,R,,,,,,,,,,2.0,0.0,0.0,A,2015,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2151,1812157000_,15 17 KNIGHT ST,3,1812157000_,,15 17,KNIGHT ST,,02136_,104.0,R2,102500,253400,355900,4309.0,4590.0,1920.0,2013.0,4160.0,2496.0,2.0,R,10.0,6.0,3.0,2.0,W,,,,,1812157000_,1812157000_,15 17,KNIGHT ST,,02136_,995.0,CM,0,0,0,0.0,4590.0,1920.0,2013.0,0.0,0.0,2.0,R,,,,,,,,,,2.0,0.0,0.0,A,2015,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2152,1812484000_,1900 1904 RIVER ST,2,1812484000_,,1900 1904,RIVER ST,,02136_,112.0,A,607600,992400,1600000,19376.0,15520.0,1960.0,2002.0,4800.0,4800.0,2.0,C,,,,,,,,,,1812484000_,,1900 1904,RIVER ST,,02136_,112.0,A,676100,1229400,1905500,2096050.0,15520.0,1960.0,2002.0,4800.0,4800.0,2.0,C,,,,,,,,,,,,,,2015,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2153,1812488000_,1888 RIVER ST,2,1812488000_,,1888,RIVER ST,,02136_,101.0,R1,197000,202300,399300,439230.0,16655.0,1905.0,2008.0,2186.0,1368.0,2.0,R,8.0,3.0,2.0,0.0,W,,,,,1812488000_,,1888,RIVER ST,,02136_,109.0,R3,216400,205400,421800,446686.0,16655.0,2015.0,,4616.0,3060.0,2.0,,12.0,6.0,4.0,2.0,F,G,G,G,,,,,,2016,2017,1812488000_,A,A,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2154,1812507000_,1800 RIVER ST,2,1812507000_,,1800,RIVER ST,,02136_,101.0,R1,146300,262500,408800,449680.0,10000.0,1955.0,2014.0,3252.0,1274.0,1.0,R,6.0,3.0,2.0,0.0,W,,,,,1812507000_,,1800,RIVER ST,,02136_,109.0,R3,146300,564400,710700,752631.0,10000.0,2015.0,,4886.0,2608.0,2.0,,9.0,4.0,2.0,1.0,F,G,G,G,,,,,,2016,2017,1812507000_,G,G,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2155,1900048010_,39 -43 DANFORTH ST,2,1900048010_,1900048010_,39 -43,DANFORTH ST,,02130_,995.0,CM,0,0,0,0.0,11027.0,2004.0,,0.0,0.0,2.0,,,,,,,,2.0,0.0,0.0,1900048010_,1900048010_,39 -43,DANFORTH ST,,02130_,995.0,CM,0,0,0,0.0,11027.0,2004.0,,0.0,0.0,2.0,,,,,,,,,,,2.0,0.0,0.0,G,2015,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2156,1900135000_,47 FORBES ST,3,1900135000_,,47,FORBES ST,,02130_,104.0,R2,140880,458160,599040,7254.0,3304.0,1910.0,2013.0,5659.0,3612.0,2.5,R,12.0,6.0,4.0,0.0,F,,,,,1900135000_,1900135000_,47,FORBES ST,,02130_,995.0,CM,0,0,0,0.0,3304.0,1910.0,2014.0,0.0,0.0,3.0,R,,,,,,,,,,2.0,0.0,0.0,G,2015,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2157,1900163000_,20 A CRANSTON ST,4,1900163000_,1900163000_,20 A,CRANSTON ST,,02130_,995.0,CM,0,0,0,0.0,3061.0,1905.0,2003.0,0.0,0.0,3.0,R,,,,,,,3.0,0.0,0.0,1900163000_,1900163000_,20 A,CRANSTON ST,,02130_,995.0,CM,0,0,0,0.0,3061.0,1905.0,2003.0,0.0,0.0,3.0,R,,,,,,,,,,3.0,0.0,0.0,G,2016,2017,1900163000_,,,,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2158,1900226000_,95 97 SHERIDAN ST,3,1900226000_,,95 97,SHERIDAN ST,,02130_,105.0,R3,239800,933600,1173400,1290740.0,6082.0,1900.0,2007.0,9150.0,4507.0,2.5,R,15.0,7.0,4.0,0.0,F,,,,,1900226002_,1900226000_,95 97,SHERIDAN ST,1,02130_,102.0,CD,0,452600,452600,479303.0,1482.0,1900.0,1500.0,1482.0,1482.0,1.0,,,,,,,,,,,,,,,2016,2017,1900226000_,G,G,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2159,1900277000_,69 PAUL GORE ST,4,1900277000_,,69,PAUL GORE ST,,02130_,105.0,R3,283800,929300,1213100,1334410.0,6600.0,1895.0,1990.0,8297.0,5757.0,3.0,R,23.0,9.0,3.0,3.0,W,,,,,1900277000_,1900277000_,69,PAUL GORE ST,,02130_,995.0,CM,0,0,0,0.0,6600.0,1895.0,1990.0,0.0,0.0,3.0,R,23.0,9.0,3.0,3.0,W,G,A,A,,3.0,0.0,0.0,G,2016,2017,1900277000_,G,A,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2160,1900306000_,37 OAKVIEW TE,3,1900306000_,,37,OAKVIEW TE,,02130_,105.0,R3,263600,825700,1089300,1198230.0,5640.0,1905.0,2014.0,6847.0,4140.0,2.5,R,15.0,7.0,6.0,0.0,F,,,,,1900306000_,1900306000_,37,OAKVIEW TE,,02130_,995.0,CM,0,0,0,0.0,5640.0,1905.0,2014.0,0.0,0.0,,R,,,,,,,,,,3.0,0.0,0.0,A,2016,2017,1900306000_,A,G,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2161,1900438010_,266 LAMARTINE ST,2,1900438010_,,266,LAMARTINE ST,,02130_,101.0,R1,275500,383900,659400,725340.0,8393.0,1910.0,0.0,2538.0,1788.0,2.0,R,7.0,3.0,1.0,0.0,W,,,,,1900438010_,,266,LAMARTINE ST,,02130_,109.0,R3,275500,982600,1258100,1332328.0,8393.0,2016.0,,2117.0,1170.0,2.5,,4.0,2.0,1.0,1.0,E,G,G,G,,,,,,2016,2017,1900438010_,F,A,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2162,1900541000_,300 302 CHESTNUT AV,4,1900541000_,,300 302,CHESTNUT AV,,02130_,105.0,R3,270800,586200,857000,10378.0,6677.0,1925.0,0.0,5583.0,3663.0,3.0,R,15.0,6.0,3.0,0.0,W,,,,,1900541000_,1900541000_,300 302,CHESTNUT AV,,02130_,995.0,CM,0,0,0,0.0,6677.0,1925.0,2014.0,0.0,0.0,3.0,R,,,,,,,,,,3.0,0.0,0.0,A,2015,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2163,1900572000_,251 LAMARTINE ST,2,1900572000_,,251,LAMARTINE ST,,02130_,104.0,R2,252300,551000,803300,9727.0,10224.0,1900.0,0.0,5229.0,3227.0,2.5,R,14.0,6.0,2.0,1.0,N,,,,,1900572000_,,251,LAMARTINE ST,,02130_,109.0,R3,362000,1414700,1776700,1954370.0,10224.0,1900.0,2014.0,5229.0,3227.0,2.5,R,14.0,6.0,2.0,1.0,N,A,A,A,,,,,,2015,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2164,1900854000_,21 A SPRING PARK AV,2,1900854000_,,21 A,SPRING PARK AV,,02130_,104.0,R2,212400,750400,962800,1059080.0,3742.0,1888.0,2014.0,5022.0,4029.0,2.5,R,12.0,4.0,4.0,1.0,E,,,,,1900854000_,1900854000_,21 A,SPRING PARK AV,,02130_,995.0,CM,0,0,0,0.0,3742.0,1888.0,2014.0,0.0,0.0,2.5,R,12.0,4.0,4.0,1.0,E,A,A,A,,2.0,0.0,0.0,G,2016,2017,1900854000_,A,A,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2165,1901016000_,221 CHESTNUT AV,4,1901016000_,,221,CHESTNUT AV,,02130_,105.0,R3,230300,549900,780200,9448.0,10758.0,1841.0,0.0,7561.0,4823.0,2.5,R,14.0,7.0,4.0,1.0,W,,,,,1901016000_,1901016000_,221,CHESTNUT AV,,02130_,995.0,CM,0,0,0,0.0,10758.0,1841.0,2014.0,0.0,0.0,3.0,R,,,,,,,,,,3.0,0.0,0.0,A,2015,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2166,1901051000_,40 GREEN ST,2,1901051000_,,40,GREEN ST,,02130_,985.0,E,399700,1136300,1536000,0.0,16008.0,1983.0,,4551.0,4551.0,1.5,D,,,,,,,,,,1901051000_,,40,GREEN ST,,02130_,985.0,E,440900,1346600,1787500,0.0,16008.0,1983.0,,4551.0,4551.0,1.5,D,,,,,,,,,,,,,,2015,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167,1901420000_,866 CENTRE ST,7,1901420000_,,866,CENTRE ST,,02130_,104.0,R2,277100,689200,966300,1062930.0,5724.0,1920.0,2014.0,6254.0,3622.0,2.0,R,12.0,6.0,2.0,0.0,W,,,,,1901420000_,1901420000_,866,CENTRE ST,,02130_,995.0,CM,0,0,0,0.0,5724.0,1920.0,2014.0,0.0,0.0,,R,,,,,,,,,,2.0,0.0,0.0,G,2016,2017,1901420000_,G,G,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2168,1901665000_,41 ORCHARD ST,3,1901665000_,,41,ORCHARD ST,,02130_,104.0,R2,360900,718000,1078900,1186790.0,7704.0,1920.0,2000.0,7360.0,4224.0,2.0,R,13.0,5.0,2.0,0.0,W,,,,,1901665000_,1901665000_,41,ORCHARD ST,,02130_,995.0,CM,0,0,0,0.0,7704.0,1920.0,2000.0,0.0,0.0,,R,,,,,,,,,,2.0,0.0,0.0,G,2016,2017,1901665000_,G,G,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169,1901690000_,72 DUNSTER RD,3,1901690000_,,72,DUNSTER RD,,02130_,104.0,R2,320600,554500,875100,962610.0,4760.0,1910.0,1965.0,6189.0,4073.0,2.5,R,13.0,7.0,2.0,0.0,W,,,,,1901690000_,1901690000_,72,DUNSTER RD,,02130_,995.0,CM,0,0,0,0.0,9640.0,1910.0,1965.0,0.0,0.0,,R,,,,,,,,,,2.0,0.0,0.0,G,2016,2017,1901690000_,F,A,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2170,1901828000_,23 ELIOT ST,7,1901828000_,,23,ELIOT ST,,02130_,104.0,R2,310320,1266660,1576980,19097.0,15003.0,1890.0,2014.0,12746.0,8069.0,3.0,R,16.0,8.0,8.0,1.0,F,,,,,1901828000_,1901828000_,23,ELIOT ST,,02130_,995.0,CM,0,0,0,0.0,15003.0,1890.0,2014.0,0.0,0.0,3.0,R,,,,,,,,,,2.0,0.0,0.0,G,2015,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2171,1901853000_,54 BURROUGHS ST,14,1901853000_,,54,BURROUGHS ST,,02130_,101.0,R1,580700,1648900,2229600,27000.0,21425.0,1899.0,0.0,13864.0,8758.0,2.5,R,21.0,10.0,5.0,0.0,W,,,,,1901853022_,1901853000_,54,BURROUGHS ST,,02130_,108.0,CP,0,9000,9000,9900.0,,,,,,,,,,,,,,,,,,,,,2015,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2172,1902092000_,12 HALIFAX ST,3,1902092000_,,12,HALIFAX ST,,02130_,104.0,R2,297700,514300,812000,893200.0,5698.0,1917.0,2013.0,4442.0,2726.0,2.0,R,13.0,4.0,2.0,0.0,W,,,,,1902092000_,1902092000_,12,HALIFAX ST,,02130_,995.0,CM,0,0,0,0.0,5698.0,1917.0,2015.0,0.0,0.0,,R,,,,,,,,,,2.0,0.0,0.0,G,2016,2017,1902092000_,G,G,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2173,1902352000_,338 POND ST,2,1902352000_,,338,POND ST,,02130_,101.0,R1,349300,382500,731800,8862.0,18100.0,1935.0,1960.0,5907.0,3086.0,1.5,R,9.0,3.0,2.0,0.0,F,,,,,1902352000_,,338,POND ST,,02130_,109.0,R3,351700,1358000,1709700,1880670.0,18100.0,2014.0,,5924.0,3462.0,2.0,,10.0,4.0,2.0,1.0,F,G,G,G,,,,,,2015,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2174,1902882000_,3907 WASHINGTON ST,2,1902882000_,,3907,WASHINGTON ST,,02131_,105.0,R3,163400,388300,551700,606870.0,3825.0,1905.0,0.0,5076.0,3204.0,3.0,R,15.0,9.0,3.0,0.0,F,,,,,1902882000_,1902882000_,3907,WASHINGTON ST,,02131_,995.0,CM,0,0,0,0.0,3825.0,1905.0,0.0,0.0,0.0,3.0,R,15.0,9.0,3.0,0.0,F,A,A,A,,3.0,0.0,0.0,A,2016,2017,1902882000_,A,A,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2175,1903007000_,614 SOUTH ST,3,1903007000_,,614,SOUTH ST,,02131_,104.0,R2,190100,259400,449500,494450.0,5870.0,1910.0,0.0,3967.0,2356.0,2.0,R,11.0,4.0,2.0,0.0,W,,,,,1903007000_,1903007000_,614,SOUTH ST,,02131_,995.0,CM,0,0,0,0.0,5870.0,1910.0,0.0,0.0,0.0,2.0,R,11.0,4.0,2.0,0.0,W,A,A,A,,2.0,0.0,0.0,G,2016,2017,1903007000_,A,A,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2176,1903009000_,610 SOUTH ST,4,1903009000_,,610,SOUTH ST,,02131_,105.0,R3,170300,425900,596200,7219.0,7040.0,1910.0,2013.0,5186.0,3004.0,2.5,R,14.0,6.0,3.0,0.0,F,,,,,1903009000_,1903009000_,610,SOUTH ST,,02131_,995.0,CM,0,0,0,0.0,7040.0,1910.0,2013.0,0.0,0.0,3.0,R,,,,,,,,,,3.0,0.0,0.0,A,2015,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2177,1903284000_,40 STELLMAN RD,3,1903284000_,,40,STELLMAN RD,,02131_,105.0,R3,161700,409500,571200,628320.0,3324.0,1920.0,2014.0,5004.0,3069.0,3.0,R,15.0,7.0,3.0,3.0,W,,,,,1903284000_,1903284000_,40,STELLMAN RD,,02131_,995.0,CM,0,0,0,0.0,3324.0,1920.0,2014.0,0.0,0.0,3.0,R,15.0,7.0,3.0,3.0,W,F,A,A,,3.0,0.0,0.0,A,2016,2017,1903284000_,F,A,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2178,1903338000_,10 GRANFIELD AV,4,1903338000_,,10,GRANFIELD AV,,02131_,105.0,R3,165300,332900,498200,548020.0,3612.0,1920.0,1970.0,4929.0,3009.0,3.0,R,15.0,6.0,3.0,0.0,W,,,,,1903338000_,1903338000_,10,GRANFIELD AV,,02131_,995.0,CM,0,0,0,0.0,3612.0,1920.0,1970.0,0.0,0.0,3.0,R,15.0,6.0,3.0,0.0,W,A,A,A,,3.0,0.0,0.0,A,2016,2017,1903338000_,A,A,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2179,1903456000_,3964 WASHINGTON ST,4,1903456000_,,3964,WASHINGTON ST,,02131_,105.0,R3,131300,352900,484200,5863.0,4300.0,1916.0,1999.0,5412.0,3420.0,3.0,R,15.0,6.0,3.0,0.0,F,,,,,1903456000_,1903456000_,3964,WASHINGTON ST,,02131_,995.0,CM,0,0,0,0.0,4300.0,1916.0,1999.0,0.0,0.0,3.0,R,,,,,,,,,,3.0,0.0,0.0,A,2015,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2180,1903721000_,43 SHERWOOD ST,3,1903721000_,,43,SHERWOOD ST,,02131_,104.0,R2,147800,310600,458400,504240.0,3935.0,1913.0,0.0,4778.0,2813.0,2.0,R,15.0,7.0,3.0,0.0,W,,,,,1903721000_,1903721000_,43,SHERWOOD ST,,02131_,995.0,CM,0,0,0,0.0,3935.0,1913.0,0.0,0.0,0.0,2.0,R,15.0,7.0,3.0,0.0,W,A,A,A,,2.0,0.0,0.0,G,2016,2017,1903721000_,A,A,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2181,1903832000_,95 BROWN AV,3,1903832000_,,95,BROWN AV,,02131_,104.0,R2,167200,279100,446300,490930.0,6284.0,1900.0,0.0,4361.0,2792.0,2.5,R,12.0,5.0,2.0,1.0,W,,,,,1903832000_,1903832000_,95,BROWN AV,,02131_,995.0,CM,0,0,0,0.0,6284.0,1900.0,0.0,0.0,0.0,2.5,R,12.0,5.0,2.0,1.0,W,A,A,A,,2.0,0.0,0.0,G,2016,2017,1903832000_,A,A,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2182,1903967000_,25 SEYMOUR ST,4,1903967000_,,25,SEYMOUR ST,,02131_,105.0,R3,186100,290700,476800,524480.0,6026.0,1920.0,0.0,5164.0,3056.0,2.5,R,15.0,6.0,3.0,0.0,W,,,,,1903967000_,1903967000_,25,SEYMOUR ST,,02131_,995.0,CM,0,0,0,0.0,6026.0,1920.0,2015.0,0.0,0.0,2.5,R,15.0,6.0,3.0,0.0,W,A,A,A,,3.0,0.0,0.0,A,2016,2017,1903967000_,A,A,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
